state,salary,ocode,occupation,projemp,projempnorm,salarynorm
NT,12122,3221,"Metal Casting, Forging and Finishing Trades Workers",0,0.45205047011745547,0.08022899353647277
NT,17563.5,3222,Sheetmetal Trades Workers,4.724942364905447,0.5178663618841178,0.1204247460757156
NT,22288,3223,Structural Steel and Welding Trades Workers,4.804514891970052,0.5189747641511556,0.1553240997229917
NT,22448,3231,Aircraft Maintenance Engineers,0.953735094888547,0.4653354841835495,0.15650600184672206
NT,33040,3232,Metal Fitters and Machinists,2.0650971542522836,0.4808161566158623,0.23474792243767312
NT,11773,3233,Precision Metal Trades Workers,-6.169494579876846,0.3661127472491025,0.07765096952908587
NT,17088,3241,Panelbeaters,0,0.45205047011745547,0.11691228070175438
NT,10737,3242,Vehicle Body Builders and Trimmers,0.5893182238362527,0.4602593542562792,0.06999815327793167
NT,15466,3243,Vehicle Painters,3.1222115543544593,0.4955411884932611,0.10493074792243767
NT,12699.5,3311,Bricklayers and Stonemasons,-2.442330553357905,0.41803012638752024,0.0844949215143121
NT,18518,3312,Carpenters and Joiners,5.317154166775465,0.5261155520000268,0.12747553093259464
NT,16715,3321,Floor Finishers,5.050047687816252,0.5223949032065244,0.11415697137580794
NT,11758.5,3322,Painting Trades Workers,5.403135694838962,0.5273132281848183,0.0775438596491228
NT,12517,3331,Glaziers,13.030996742511508,0.6335652072255832,0.08314681440443213
NT,12739.5,3332,Plasterers,12.41770457892623,0.6250223790718099,0.08479039704524469
NT,15398,3333,Roof Tilers,0.522763052984531,0.459332276721149,0.10442843951985226
NT,10463,3334,Wall and Floor Tilers,0.005837692273431532,0.4521317860136427,0.06797414589104339
NT,21239.5,3341,Plumbers,11.35508625191936,0.610220680469301,0.14757894736842106
NT,36786,3411,Electricians,4.54298522106317,0.5153317972777337,0.2624192059095106
NT,20258,3421,Airconditioning and Refrigeration Mechanics,2.4292652254221125,0.4858888208953275,0.1403287165281625
NT,36517,3422,Electrical Distribution Trades Workers,-10.224142647214128,0.3096336925343012,0.2604321329639889
NT,17434,3423,Electronics Trades Workers,-5.170874287259768,0.3800229878444274,0.11946814404432132
NT,18153,3424,Telecommunications Trades Workers,-7.952238468073247,0.3412800890425804,0.12477931671283472
NT,11064.5,3511,Bakers and Pastrycooks,12.574090203414062,0.627200746243355,0.07241735918744228
NT,11298,3512,Butchers and Smallgoods Makers,4.77544196148981,0.5185697939529921,0.07414219759926131
NT,10219,3513,Chefs,16.652315996561747,0.6840082259272242,0.06617174515235458
NT,6030,3514,Cooks,13.644757788387432,0.6421145666560811,0.035228070175438594
NT,7534,3611,Animal Attendants and Trainers,12.71070662639287,0.6291037391295977,0.046337950138504155
NT,7929,3613,Veterinary Nurses,9.338291215200687,0.5821278163450473,0.04925577100646353
NT,4703,3621,Florists,0,0.45205047011745547,0.02542566943674977
NT,8143,3622,Gardeners,13.946324081677163,0.6463152220264091,0.05083656509695291
NT,7452,3623,Greenkeepers,9.540860225463172,0.5849494931032109,0.045732225300092334
NT,6068,3624,Nurserypersons,4.755862864083574,0.5182970677150279,0.03550877192982456
NT,5809.5,3911,Hairdressers,3.250720930620279,0.4973312546033017,0.03359926131117267
NT,7352,3921,Print Finishers and Screen Printers,-13.346277477208224,0.2661440428873408,0.04499353647276085
NT,11558,3922,Graphic Pre-press Trades Workers,-10.20835291219582,0.309853635003591,0.07606278855032318
NT,13647,3923,Printers,-7.715615400882641,0.3445761203963987,0.09149399815327793
NT,7774,3932,Clothing Trades Workers,-6.190114472486305,0.3658255232968477,0.04811080332409972
NT,13314,3933,Upholsterers,-11.712158173343097,0.2889064410143184,0.08903416435826408
NT,14399,3941,Cabinetmakers,-0.05391831447233924,0.4512994171573368,0.0970489381348107
NT,10767,3942,Wood Machinists and Other Wood Trades Workers,0.2941367523807132,0.4561476360010174,0.07021975992613112
NT,19290.5,3991,Boat Builders and Shipwrights,0.8316420688888924,0.4636347943625809,0.13318190212373038
NT,51081,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",0,0.45205047011745547,0.3680147737765466
NT,13362,3993,"Gallery, Library and Museum Technicians",-3.4809054440597627,0.4035633398494003,0.08938873499538319
NT,15508,3994,Jewellers,3.8656718925594737,0.5058971889210223,0.1052409972299169
NT,8924,3995,Performing Arts Technicians,2.3812494294467106,0.48521998682562967,0.05660572483841182
NT,13647,3996,Signwriters,-3.8505535541473854,0.3984143415915633,0.09149399815327793
NT,14814,3999,Other Miscellaneous Technicians and Trades Workers,17.946990519700734,0.7020423418395938,0.10011449676823637
NT,29597,4111,Ambulance Officers and Paramedics,19.906905316602188,0.7293428949855639,0.20931486611265004
NT,18212.5,4112,"Dental Hygienists, Technicians and Therapists",2.6676767256002236,0.4892097641534288,0.12521883656509694
NT,13749,4114,Enrolled and Mothercraft Nurses,7.631375546746789,0.5583514042295887,0.09224746075715605
NT,8384,4115,Indigenous Health Workers,0,0.45205047011745547,0.05261680517082179
NT,1261,4116,Massage Therapists,20.22876974324295,0.7338262923756929,0.0
NT,4190,4117,Welfare Support Workers,11.655087356683273,0.6143995336099606,0.021636195752539243
NT,4772,4211,Child Carers,17.64063054871521,0.6977749131315137,0.025935364727608493
NT,3818,4221,Education Aides,20.76408931425629,0.7412830044846236,0.018888273314866113
NT,6724,4231,Aged and Disabled Carers,39.337459055496296,1.0,0.040354570637119114
NT,8570,4232,Dental Assistants,6.592912354583083,0.5438861735916957,0.05399076638965836
NT,8641,4233,Nursing Support and Personal Care Workers,11.622393357142325,0.6139441238781533,0.05451523545706371
NT,9698,4234,Special Care Workers,6.592912354583071,0.5438861735916954,0.06232317636195753
NT,3304,4310,Hospitality Workers nfd,12.673590947491808,0.6285867377956678,0.015091412742382272
NT,4676.5,4311,Bar Attendants and Baristas,13.42814587767407,0.6390972798894169,0.025229916897506924
NT,2481,4312,Cafe Workers,10.623668642905756,0.6000324287461429,0.009012003693444137
NT,12971,4313,Gaming Workers,-5.223329991457122,0.3792923082544202,0.08650046168051709
NT,11180,4314,Hotel Service Managers,3.0980149526322434,0.49520414291744647,0.07327054478301016
NT,3145,4315,Waiters,15.758489560039578,0.6715577070719531,0.013916897506925208
NT,5013,4319,Other Hospitality Workers,17.369315939036678,0.6939956473529622,0.02771560480147738
NT,15904.5,4411,Defence Force Members - Other Ranks,0.9160259298873725,0.4648102159092182,0.10816989843028624
NT,29265,4412,Fire and Emergency Workers,6.43720187103294,0.541717210768278,0.2068624192059095
NT,36852,4413,Police,8.28292334096196,0.567427112628358,0.2629067405355494
NT,27266,4421,Prison Officers,8.50337678845509,0.5704979099247576,0.1920960295475531
NT,12384,4422,Security Officers and Guards,9.920964876420726,0.5902441453201862,0.08216435826408125
NT,3627.5,4511,Beauty Therapists,18.71326023745699,0.7127160645885752,0.01748107109879963
NT,15156,4512,Driving Instructors,6.7621821133079365,0.5462440097850747,0.10264081255771007
NT,13890,4513,Funeral Workers,6.69863832623203,0.5453588791973039,0.09328901200369344
NT,6949,4514,"Gallery, Museum and Tour Guides",19.094582767904907,0.7180276812081892,0.04201662049861496
NT,2284,4515,Personal Care Consultants,14.4384917448316,0.6531708513965828,0.007556786703601108
NT,8989,4516,Tourism and Travel Advisers,5.326727112595169,0.5262488979579875,0.05708587257617728
NT,9305,4517,Travel Attendants,6.762182113307944,0.5462440097850747,0.05942012927054478
NT,3878,4518,Other Personal Service Workers,19.60335506241163,0.7251146041128669,0.019331486611265006
NT,5346,4521,Fitness Instructors,18.420536146020485,0.7086385763079609,0.030175438596491227
NT,6834,4522,Outdoor Adventure Guides,26.51580316997585,0.8214012678125672,0.04116712834718375
NT,5172,4523,"Sports Coaches, Instructors and Officials",20.13021084347997,0.73245342020531,0.02889012003693444
NT,3723.5,4524,Sportspersons,17.679795013643044,0.6983204529467579,0.01819021237303786
NT,16714,5111,"Contract, Program and Project Administrators",-14.54821198886423,0.24940174517862557,0.11414958448753462
NT,11866,5121,Office Managers,-1.0683431468477869,0.43716902787069983,0.07833795013850416
NT,21111,5122,Practice Managers,10.250903060667117,0.5948400057872554,0.1466297322253001
NT,13928,5211,Personal Assistants,-11.021543035017267,0.2985263363878741,0.0935697137580794
NT,10840,5212,Secretaries,-32.45283714920792,0.0,0.0707590027700831
NT,8938,5311,General Clerks,4.873108101184083,0.5199302304584466,0.05670914127423823
NT,7565.5,5321,Keyboard Operators,-1.554304612166284,0.4303998474799014,0.04657063711911357
NT,11723,5411,Call or Contact Centre Workers,5.109315088699733,0.5232204660474198,0.07728162511542012
NT,13746,5412,Information Officers,-6.564526952586556,0.3606101599414348,0.09222530009233611
NT,5897.5,5421,Receptionists,4.694862524459897,0.5174473659747018,0.034249307479224375
NT,11924,5511,Accounting Clerks,-1.1273491588312332,0.4363471060358157,0.07876638965835642
NT,9281,5512,Bookkeepers,2.1134707874542347,0.48148997516459785,0.05924284395198522
NT,12476,5513,Payroll Clerks,4.372083210559829,0.5129512246998462,0.08284395198522622
NT,10659,5521,Bank Workers,-5.459081414146832,0.3760084184370905,0.06942197599261311
NT,17122,5522,Credit and Loans Officers,9.053509135988564,0.578160955999464,0.11716343490304709
NT,15169.5,5523,"Insurance, Money Market and Statistical Clerks",-7.620605565920625,0.34589955601353417,0.10274053554939981
NT,13615,5610,Clerical and Office Support Workers nfd,-2.7372689016166176,0.41392179470690255,0.09125761772853186
NT,8621,5611,Betting Clerks,0.9848366916120698,0.4657687126053244,0.05436749769159741
NT,11220,5612,Couriers and Postal Deliverers,0.9628429891009997,0.4654623522241337,0.07356602031394276
NT,4508,5613,Filing and Registry Clerks,0.5239792677556516,0.45934921793514893,0.02398522622345337
NT,12356,5614,Mail Sorters,-13.174289968111799,0.268539735873563,0.08195752539242844
NT,2736,5615,Survey Interviewers,1.0854317483877653,0.46716994734168565,0.010895660203139427
NT,10762,5616,Switchboard Operators,-17.574462500335844,0.2072477122318537,0.07018282548476454
NT,4210,5619,Other Clerical and Office Support Workers,1.7740877227429994,0.4767625526206998,0.02178393351800554
NT,9664,5911,Purchasing and Supply Logistics Clerks,4.541180505013277,0.515306658559198,0.06207202216066482
NT,15833.5,5912,Transport and Despatch Clerks,7.15693590408692,0.5517427165971119,0.10764542936288089
NT,15760,5991,Conveyancers and Legal Executives,7.628394615845117,0.5583098814742964,0.10710249307479225
NT,12805,5992,Court and Legal Clerks,8.451666840948183,0.5697776183221229,0.08527423822714682
NT,10408,5993,Debt Collectors,2.0022704894489562,0.4799410151535094,0.06756786703601109
NT,12520,5994,Human Resource Clerks,-0.25397450530758703,0.4485127426147941,0.08316897506925208
NT,23039,5995,Inspectors and Regulatory Officers,1.0999519334710637,0.4673722056669877,0.16087165281625115
NT,4977.5,5997,Library Assistants,-4.381526706138004,0.3910181727489583,0.0274533702677747
NT,10046,5999,Other Miscellaneous Clerical and Administrative Workers,3.6772266818649904,0.5032722490523087,0.0648938134810711
NT,17003,6111,"Auctioneers, and Stock and Station Agents",5.706125296604522,0.5315337094724509,0.11628439519852263
NT,10129,6112,Insurance Agents,1.6966538359046375,0.4756839404553793,0.06550692520775624
NT,8801.5,6113,Sales Representatives,0.542894026065011,0.4596126902887861,0.05570083102493075
NT,12473,6121,Real Estate Sales Agents,7.279178465234176,0.5534454893618139,0.08282179132040628
NT,3645,6211,Sales Assistants (General),1.438468151271057,0.47208755350222636,0.01761034164358264
NT,6303.5,6212,ICT Sales Assistants,5.358012515565879,0.5266846867013785,0.03724838411819021
NT,14939,6213,Motor Vehicle and Vehicle Parts Salespersons,3.53350010603481,0.5012702155822091,0.10103785780240074
NT,4082,6214,Pharmacy Sales Assistants,2.4059549371009625,0.4855641211858475,0.020838411819021237
NT,9388,6215,Retail Supervisors,-0.7578534758307758,0.4414939810667652,0.06003324099722992
NT,5631,6216,Service Station Attendants,6.454385982844971,0.5419565761521876,0.032280701754385965
NT,4524,6217,Street Vendors and Related Salespersons,6.501395999549452,0.5426114002605942,0.02410341643582641
NT,5302,6219,Other Sales Assistants and Salespersons,5.16543655279753,0.5240022076902983,0.029850415512465374
NT,2771,6311,Checkout Operators and Office Cashiers,0.4618594621411648,0.4584839226390081,0.011154201292705447
NT,3633,6391,Models and Sales Demonstrators,0,0.45205047011745547,0.017521698984302864
NT,2533,6392,Retail and Wool Buyers,10.767266299272213,0.602032666437836,0.00939612188365651
NT,4264,6393,Telemarketers,0.8089289064096412,0.4633184122931368,0.022182825484764544
NT,8052,6394,Ticket Salespersons,6.70959720563075,0.5455115304604701,0.050164358264081256
NT,15244,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",15.179992200931236,0.6634995517265733,0.10329085872576177
NT,51926,7112,Industrial Spraypainters,-3.875779023779111,0.3980629644422088,0.3742566943674977
NT,12866,7113,Paper and Wood Processing Machine Operators,-8.543864461786832,0.3330390589174697,0.08572483841181902
NT,6293,7114,Photographic Developers and Printers,-15.262258455596694,0.2394554640726608,0.037170821791320405
NT,19573,7115,Plastics and Rubber Production Machine Operators,-15.210704878572196,0.24017357751904497,0.13526869806094183
NT,6146,7116,Sewing Machinists,-12.37465614202355,0.27967820260739784,0.036084949215143124
NT,16416,7119,Other Machine Operators,0,0.45205047011745547,0.11194829178208679
NT,36878,7121,"Crane, Hoist and Lift Operators",-14.967430166966288,0.2435622626821794,0.2630987996306556
