state,salary,ocode,occupation,projemp,projempnorm,salarynorm
SA,20082,2244,Intelligence and Policy Analysts,36.315944458532236,0.9579119357810078,0.2204135355262566
SA,20705,2245,Land Economists and Valuers,5.792402709168869,0.5327355071683169,0.227422040228592
SA,13382,2246,Librarians,6.386459142421852,0.541010392001764,0.14504117355892543
SA,20156,2247,Management and Organisation Analysts,10.343099523605053,0.5961242526536432,0.22124600638977635
SA,489,2249,Other Information and Organisation Professionals,25.489574013061418,0.8071064506691996,0.0
SA,12140,2251,Advertising and Marketing Professionals,12.46706580479654,0.6257099542522989,0.13106916257930973
SA,17802.5,2252,ICT Sales Professionals,-1.1278006902532938,0.43634081644730677,0.19477005804796832
SA,15335,2253,Public Relations Professionals,0.6736631188675851,0.46143423302806796,0.16701165459208928
SA,17117,2254,Technical Sales Representatives,-1.7028640718887944,0.4283304945509358,0.1870584529541466
SA,30925.5,2311,Air Transport Professionals,5.623030587346921,0.5303762451123559,0.34239864104756335
